,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
AWS INF,aws,57.5,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,11,3,0.2308,1.0000,0.3750,635,19,97.01,15,97.64,88.33,19,3,0.1579,1.0000,0.2727
AWS INF,aws,60,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,11,3,0.2308,1.0000,0.3750,635,19,97.01,15,97.64,88.33,19,3,0.1579,1.0000,0.2727
AWS INF,aws,62.5,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,65,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,67.5,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,70,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,72.5,635,7,98.90,5,99.21,75.00,3,1,0.3333,0.3333,0.3333,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,16,3,0.1875,1.0000,0.3158
AWS INF,aws,75,635,7,98.90,5,99.21,75.00,3,1,0.3333,0.3333,0.3333,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,16,3,0.1875,1.0000,0.3158
AWS INF,aws,77.5,635,7,98.90,5,99.21,75.00,3,1,0.3333,0.3333,0.3333,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,16,3,0.1875,1.0000,0.3158
AWS INF,aws,80,635,7,98.90,5,99.21,75.00,3,1,0.3333,0.3333,0.3333,635,11,98.27,6,99.06,90.00,10,3,0.2500,1.0000,0.4000,635,19,97.01,15,97.64,88.33,16,3,0.1875,1.0000,0.3158
AWS INF,aws,82.5,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,8,3,0.3000,1.0000,0.4615,635,19,97.01,15,97.64,88.33,14,2,0.1429,0.6667,0.2353
AWS INF,aws,85,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,8,3,0.3000,1.0000,0.4615,635,19,97.01,15,97.64,88.33,14,2,0.1429,0.6667,0.2353
AWS INF,aws,87.5,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,8,3,0.3000,1.0000,0.4615,635,19,97.01,15,97.64,88.33,11,1,0.0909,0.3333,0.1429
AWS INF,aws,90,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,8,3,0.3000,1.0000,0.4615,635,19,97.01,15,97.64,88.33,11,1,0.0909,0.3333,0.1429
AWS INF,aws,92.5,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,3,0,0.0000,0.0000,0.0000,635,19,97.01,15,97.64,88.33,8,1,0.1250,0.3333,0.1818
AWS INF,aws,95,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,3,0,0.0000,0.0000,0.0000,635,19,97.01,15,97.64,88.33,8,1,0.1250,0.3333,0.1818
AWS INF,aws,97.5,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,3,0,0.0000,0.0000,0.0000,635,19,97.01,15,97.64,88.33,8,1,0.1250,0.3333,0.1818
AWS INF,aws,100,635,7,98.90,5,99.21,75.00,0,0,0.0000,0.0000,0.0000,635,11,98.27,6,99.06,90.00,3,0,0.0000,0.0000,0.0000,635,19,97.01,15,97.64,88.33,8,1,0.1250,0.3333,0.1818
