,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
AWS INF,aws,57.5,635,8,98.74,6,99.06,70.00,8,3,0.3750,1.0000,0.5455,635,12,98.11,10,98.43,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,15,97.64,83.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,60,635,8,98.74,6,99.06,70.00,8,3,0.3750,1.0000,0.5455,635,12,98.11,10,98.43,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,15,97.64,83.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,62.5,635,8,98.74,6,99.06,70.00,8,3,0.3750,1.0000,0.5455,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,65,635,8,98.74,6,99.06,70.00,8,3,0.3750,1.0000,0.5455,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,67.5,635,8,98.74,6,99.06,70.00,8,3,0.3750,1.0000,0.5455,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,70,635,8,98.74,6,99.06,70.00,8,3,0.3750,1.0000,0.5455,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,72.5,635,8,98.74,6,99.06,70.00,1,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,75,635,8,98.74,6,99.06,70.00,1,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,77.5,635,8,98.74,6,99.06,70.00,1,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,80,635,8,98.74,6,99.06,70.00,1,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,15,97.64,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,82.5,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,8,3,0.3000,1.0000,0.4615,635,18,97.17,15,97.64,83.33,12,1,0.0833,0.3333,0.1333
AWS INF,aws,85,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,8,3,0.3000,1.0000,0.4615,635,18,97.17,15,97.64,83.33,12,1,0.0833,0.3333,0.1333
AWS INF,aws,87.5,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,8,3,0.3000,1.0000,0.4615,635,18,97.17,15,97.64,83.33,11,1,0.0909,0.3333,0.1429
AWS INF,aws,90,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,8,3,0.3000,1.0000,0.4615,635,18,97.17,15,97.64,83.33,11,1,0.0909,0.3333,0.1429
AWS INF,aws,92.5,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,15,97.64,83.33,7,0,0.0000,0.0000,0.0000
AWS INF,aws,95,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,15,97.64,83.33,7,0,0.0000,0.0000,0.0000
AWS INF,aws,97.5,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,15,97.64,83.33,7,0,0.0000,0.0000,0.0000
AWS INF,aws,100,635,8,98.74,6,99.06,70.00,0,0,0.0000,0.0000,0.0000,635,12,98.11,10,98.43,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,15,97.64,83.33,7,0,0.0000,0.0000,0.0000
